"County","NACE Rev 2 Economic Sector","UNIT","VALUE"
"Mean Annual Earnings","2011","Co. Tipperary","Financial, insurance and real estate activities (K,L)","Euro","44895"
"Mean Annual Earnings","2011","Co. Tipperary","Arts, entertainment, recreation and other service activities (R,S)","Euro","24109"
"Mean Annual Earnings","2011","Co. Waterford","All NACE economic sectors","Euro","36959"
"Mean Annual Earnings","2011","Co. Waterford","Construction (F)","Euro","34014"
"Mean Annual Earnings","2011","Co. Waterford","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","24076"
"Mean Annual Earnings","2011","Co. Waterford","Transportation and storage (H)","Euro","36204"
"Mean Annual Earnings","2011","Co. Waterford","Accommodation and food service activities (I)","Euro","18045"
"Mean Annual Earnings","2011","Co. Waterford","Information and communication (J)","Euro","42340"
"Mean Annual Earnings","2011","Co. Waterford","Professional, scientific and technical activities (M)","Euro","35473"
"Mean Annual Earnings","2011","Co. Waterford","Administrative and support service activities (N)","Euro","22556"
"Mean Annual Earnings","2011","Co. Waterford","Public administration and defence; compulsory social security (O)","Euro","45467"
"Mean Annual Earnings","2011","Co. Waterford","Education (P)","Euro","49279"
"Mean Annual Earnings","2011","Co. Waterford","Human health and social work activities (Q)","Euro","37162"
"Mean Annual Earnings","2011","Co. Waterford","Industry (B to E)","Euro","47181"
"Mean Annual Earnings","2011","Co. Waterford","Financial, insurance and real estate activities (K,L)","Euro","44273"
"Mean Annual Earnings","2011","Co. Waterford","Arts, entertainment, recreation and other service activities (R,S)","Euro","21712"
"Mean Annual Earnings","2011","Co. Wicklow","All NACE economic sectors","Euro","41725"
"Mean Annual Earnings","2011","Co. Wicklow","Construction (F)","Euro","40474"
"Mean Annual Earnings","2011","Co. Wicklow","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","31759"
"Mean Annual Earnings","2011","Co. Wicklow","Transportation and storage (H)","Euro","42903"
"Mean Annual Earnings","2011","Co. Wicklow","Accommodation and food service activities (I)","Euro","20804"
"Mean Annual Earnings","2011","Co. Wicklow","Information and communication (J)","Euro","64201"
"Mean Annual Earnings","2011","Co. Wicklow","Professional, scientific and technical activities (M)","Euro","48096"
"Mean Annual Earnings","2011","Co. Wicklow","Administrative and support service activities (N)","Euro","39368"
"Mean Annual Earnings","2011","Co. Wicklow","Public administration and defence; compulsory social security (O)","Euro","50217"
"Mean Annual Earnings","2011","Co. Wicklow","Education (P)","Euro","48851"
"Mean Annual Earnings","2011","Co. Wicklow","Human health and social work activities (Q)","Euro","34947"
"Mean Annual Earnings","2011","Co. Wicklow","Industry (B to E)","Euro","47159"
"Mean Annual Earnings","2011","Co. Wicklow","Financial, insurance and real estate activities (K,L)","Euro","57544"
"Mean Annual Earnings","2011","Co. Wicklow","Arts, entertainment, recreation and other service activities (R,S)","Euro","27043"
"Mean Annual Earnings","2011","Co. Westmeath","All NACE economic sectors","Euro","37076"
"Mean Annual Earnings","2011","Co. Westmeath","Construction (F)","Euro","35809"
"Mean Annual Earnings","2011","Co. Westmeath","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26508"
"Mean Annual Earnings","2011","Co. Westmeath","Transportation and storage (H)","Euro","35660"
"Mean Annual Earnings","2011","Co. Westmeath","Accommodation and food service activities (I)","Euro","18768"
"Mean Annual Earnings","2011","Co. Westmeath","Information and communication (J)","Euro","48969"
"Mean Annual Earnings","2011","Co. Westmeath","Professional, scientific and technical activities (M)","Euro","36719"
"Mean Annual Earnings","2011","Co. Westmeath","Administrative and support service activities (N)","Euro","23501"
"Mean Annual Earnings","2011","Co. Westmeath","Public administration and defence; compulsory social security (O)","Euro","46251"
"Mean Annual Earnings","2011","Co. Westmeath","Education (P)","Euro","48551"
"Mean Annual Earnings","2011","Co. Westmeath","Human health and social work activities (Q)","Euro","38333"
"Mean Annual Earnings","2011","Co. Westmeath","Industry (B to E)","Euro","41648"
"Mean Annual Earnings","2011","Co. Westmeath","Financial, insurance and real estate activities (K,L)","Euro","41879"
"Mean Annual Earnings","2011","Co. Westmeath","Arts, entertainment, recreation and other service activities (R,S)","Euro","22061"
"Mean Annual Earnings","2011","Co. Wexford","All NACE economic sectors","Euro","33672"
"Mean Annual Earnings","2011","Co. Wexford","Construction (F)","Euro","33766"
"Mean Annual Earnings","2011","Co. Wexford","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","24447"
"Mean Annual Earnings","2011","Co. Wexford","Transportation and storage (H)","Euro","33124"
"Mean Annual Earnings","2011","Co. Wexford","Accommodation and food service activities (I)","Euro","17636"
"Mean Annual Earnings","2011","Co. Wexford","Information and communication (J)","Euro","47636"
"Mean Annual Earnings","2011","Co. Wexford","Professional, scientific and technical activities (M)","Euro","31372"
"Mean Annual Earnings","2011","Co. Wexford","Administrative and support service activities (N)","Euro","27897"
"Mean Annual Earnings","2011","Co. Wexford","Public administration and defence; compulsory social security (O)","Euro","44943"
"Mean Annual Earnings","2011","Co. Wexford","Education (P)","Euro","47389"
"Mean Annual Earnings","2011","Co. Wexford","Human health and social work activities (Q)","Euro","33303"
"Mean Annual Earnings","2011","Co. Wexford","Industry (B to E)","Euro","37262"
"Mean Annual Earnings","2011","Co. Wexford","Financial, insurance and real estate activities (K,L)","Euro","40177"
"Mean Annual Earnings","2011","Co. Wexford","Arts, entertainment, recreation and other service activities (R,S)","Euro","24094"
"Mean Annual Earnings","2011","Ireland","All NACE economic sectors","Euro","39594"
"Mean Annual Earnings","2011","Ireland","Construction (F)","Euro","37265"
"Mean Annual Earnings","2011","Ireland","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28418"
"Mean Annual Earnings","2011","Ireland","Transportation and storage (H)","Euro","40422"
"Mean Annual Earnings","2011","Ireland","Accommodation and food service activities (I)","Euro","19859"
"Mean Annual Earnings","2011","Ireland","Information and communication (J)","Euro","56603"
"Mean Annual Earnings","2011","Ireland","Professional, scientific and technical activities (M)","Euro","44871"
"Mean Annual Earnings","2011","Ireland","Administrative and support service activities (N)","Euro","29584"
"Mean Annual Earnings","2011","Ireland","Public administration and defence; compulsory social security (O)","Euro","48227"
"Mean Annual Earnings","2011","Ireland","Education (P)","Euro","49119"
"Mean Annual Earnings","2011","Ireland","Human health and social work activities (Q)","Euro","37604"
"Mean Annual Earnings","2011","Ireland","Industry (B to E)","Euro","45221"
"Mean Annual Earnings","2011","Ireland","Financial, insurance and real estate activities (K,L)","Euro","54748"
"Mean Annual Earnings","2011","Ireland","Arts, entertainment, recreation and other service activities (R,S)","Euro","26532"
"Mean Annual Earnings","2012","Co. Clare","All NACE economic sectors","Euro","38539"
"Mean Annual Earnings","2012","Co. Clare","Construction (F)","Euro","34069"
"Mean Annual Earnings","2012","Co. Clare","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26375"
"Mean Annual Earnings","2012","Co. Clare","Transportation and storage (H)","Euro","47683"
"Mean Annual Earnings","2012","Co. Clare","Accommodation and food service activities (I)","Euro","19206"
"Mean Annual Earnings","2012","Co. Clare","Information and communication (J)","Euro","46229"
"Mean Annual Earnings","2012","Co. Clare","Professional, scientific and technical activities (M)","Euro","43714"
"Mean Annual Earnings","2012","Co. Clare","Administrative and support service activities (N)","Euro","38734"
"Mean Annual Earnings","2012","Co. Clare","Public administration and defence; compulsory social security (O)","Euro","44910"
"Mean Annual Earnings","2012","Co. Clare","Education (P)","Euro","48750"
"Mean Annual Earnings","2012","Co. Clare","Human health and social work activities (Q)","Euro","33061"
"Mean Annual Earnings","2012","Co. Clare","Industry (B to E)","Euro","47363"
"Mean Annual Earnings","2012","Co. Clare","Financial, insurance and real estate activities (K,L)","Euro","42936"
"Mean Annual Earnings","2012","Co. Clare","Arts, entertainment, recreation and other service activities (R,S)","Euro","23956"
"Mean Annual Earnings","2012","Co. Cork","All NACE economic sectors","Euro","39258"
"Mean Annual Earnings","2012","Co. Cork","Construction (F)","Euro","36371"
"Mean Annual Earnings","2012","Co. Cork","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","30666"
"Mean Annual Earnings","2012","Co. Cork","Transportation and storage (H)","Euro","36916"
"Mean Annual Earnings","2012","Co. Cork","Accommodation and food service activities (I)","Euro","18225"
"Mean Annual Earnings","2012","Co. Cork","Information and communication (J)","Euro","51511"
"Mean Annual Earnings","2012","Co. Cork","Professional, scientific and technical activities (M)","Euro","40099"
"Mean Annual Earnings","2012","Co. Cork","Administrative and support service activities (N)","Euro","28748"
"Mean Annual Earnings","2012","Co. Cork","Public administration and defence; compulsory social security (O)","Euro","47529"
"Mean Annual Earnings","2012","Co. Cork","Education (P)","Euro","48947"
"Mean Annual Earnings","2012","Co. Cork","Human health and social work activities (Q)","Euro","36244"
"Mean Annual Earnings","2012","Co. Cork","Industry (B to E)","Euro","52298"
"Mean Annual Earnings","2012","Co. Cork","Financial, insurance and real estate activities (K,L)","Euro","46928"
"Mean Annual Earnings","2012","Co. Cork","Arts, entertainment, recreation and other service activities (R,S)","Euro","22525"
"Mean Annual Earnings","2012","Co. Cavan","All NACE economic sectors","Euro","34120"
"Mean Annual Earnings","2012","Co. Cavan","Construction (F)","Euro","32064"
"Mean Annual Earnings","2012","Co. Cavan","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","24063"
"Mean Annual Earnings","2012","Co. Cavan","Transportation and storage (H)","Euro","32368"
"Mean Annual Earnings","2012","Co. Cavan","Accommodation and food service activities (I)","Euro","17175"
"Mean Annual Earnings","2012","Co. Cavan","Information and communication (J)","Euro","47222"
"Mean Annual Earnings","2012","Co. Cavan","Professional, scientific and technical activities (M)","Euro","31175"
"Mean Annual Earnings","2012","Co. Cavan","Administrative and support service activities (N)","Euro","23668"
"Mean Annual Earnings","2012","Co. Cavan","Public administration and defence; compulsory social security (O)","Euro","45089"
"Mean Annual Earnings","2012","Co. Cavan","Education (P)","Euro","48223"
"Mean Annual Earnings","2012","Co. Cavan","Human health and social work activities (Q)","Euro","35486"
"Mean Annual Earnings","2012","Co. Cavan","Industry (B to E)","Euro","36537"
"Mean Annual Earnings","2012","Co. Cavan","Financial, insurance and real estate activities (K,L)","Euro","39135"
"Mean Annual Earnings","2012","Co. Cavan","Arts, entertainment, recreation and other service activities (R,S)","Euro","21326"
"Mean Annual Earnings","2012","Co. Carlow","All NACE economic sectors","Euro","34436"
"Mean Annual Earnings","2012","Co. Carlow","Construction (F)","Euro","32512"
"Mean Annual Earnings","2012","Co. Carlow","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","25274"
"Mean Annual Earnings","2012","Co. Carlow","Transportation and storage (H)","Euro","32240"
"Mean Annual Earnings","2012","Co. Carlow","Accommodation and food service activities (I)","Euro","18508"
"Mean Annual Earnings","2012","Co. Carlow","Information and communication (J)","Euro","49535"
"Mean Annual Earnings","2012","Co. Carlow","Professional, scientific and technical activities (M)","Euro","34804"
"Mean Annual Earnings","2012","Co. Carlow","Administrative and support service activities (N)","Euro","27530"
"Mean Annual Earnings","2012","Co. Carlow","Public administration and defence; compulsory social security (O)","Euro","46237"
"Mean Annual Earnings","2012","Co. Carlow","Education (P)","Euro","49471"
"Mean Annual Earnings","2012","Co. Carlow","Human health and social work activities (Q)","Euro","32269"
"Mean Annual Earnings","2012","Co. Carlow","Industry (B to E)","Euro","37965"
"Mean Annual Earnings","2012","Co. Carlow","Financial, insurance and real estate activities (K,L)","Euro","42484"
"Mean Annual Earnings","2012","Co. Carlow","Arts, entertainment, recreation and other service activities (R,S)","Euro","24465"
"Mean Annual Earnings","2012","Co. Donegal","All NACE economic sectors","Euro","31705"
"Mean Annual Earnings","2012","Co. Donegal","Construction (F)","Euro","26307"
"Mean Annual Earnings","2012","Co. Donegal","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20096"
"Mean Annual Earnings","2012","Co. Donegal","Transportation and storage (H)","Euro","27837"
"Mean Annual Earnings","2012","Co. Donegal","Accommodation and food service activities (I)","Euro","15169"
